file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
3942378.exe,59030,1681074,1101179,563853,6593,51696,5077,31937,5167923,125780,4859997,103676,61469,804591,179444741,4819,335307,400,201868,66,1215,603,120029589,49724904,47515000,1979000,63989246
396083.exe,540417,7590087,5823304,3028287,27078,230736,134957,247600,82436029,4503754,82511243,4503244,195949,4238041,1215291921,33209,4715028,11265,3350359,1809,9894,11431,429570081,330100531,325759000,3984000,344458204
3965275.exe,404530,10739640,8596550,3390543,25128,255681,28174,160853,217683581,258157,217725655,256673,65427,5015949,1548121534,39375,7891259,3419,6868656,133,9197,4593,2328219327,418804841,417413000,998000,433129271
4162716.exe,60875,2007048,1781582,626368,10433,67672,7063,26134,4821329,92137,4707263,80964,23994,746533,182503729,4866,353784,399,203508,133,1224,503,123372955,49482059,48175000,1003000,63832426
4231587.exe,58292,1647398,1840680,621213,11551,65293,4409,25383,2855662,44572,2529810,38894,23869,703369,181331561,4455,348571,398,219235,133,1104,442,110618485,49141294,46928000,1955000,63490469
4261319.exe,61838,1933923,1830027,654094,11188,71652,5939,30550,2792830,53416,2558095,48714,32821,830845,187065120,4954,368662,409,215566,127,1152,535,126062792,50771303,49491000,1010000,65076436
4263677.exe,242952,3386995,2506311,1841195,16852,147411,16262,85304,107072249,139982,106945753,137401,67581,2639064,788892047,21515,2094337,1965,1296190,133,6089,2885,1121166404,212984626,211661000,1003000,227181194
4454123.exe,40281,3231453,1838154,499305,10109,53523,3134,14225,3079538,38291,2673005,35497,38824,580884,109518127,4884,248761,245,127898,134,681,301,92398500,29768390,29576000,0,43706489
4543507.exe,124890,5496787,2860739,666622,15070,67971,3874,6402,4001274,102417,4160098,90855,21138,276049,64614799,2146,219870,274,335670,127,1310,1166,85992490,17161473,15846000,990000,31214240
4815772.exe,89605,3643032,2134930,759318,22545,87412,4865,21636,2047026,37837,2090174,38067,9592,782752,212851891,7326,994084,657,602442,136,2325,1536,142394606,57497190,56029000,1000000,71635101
5070692.exe,65639,3597220,1887428,501640,10576,53873,1969,11461,2901906,37617,2504035,34021,27364,571251,108952351,4968,229130,245,150837,132,685,313,92572995,29850786,28576000,985000,44178610
5081047.exe,317160,109643369,108269780,2676969,24015,212066,19933,117764,149512619,185954,150825352,186783,43795,3732342,1145734578,28682,107868903,2490,108303920,133,7004,4737,1963447377,308933506,306613000,1997000,323146686
508772.exe,48803,7719111,5989147,534076,10788,56413,2043,12843,8443566,153600,10695621,238539,24592,564566,113977260,4997,6499445,253,5636743,132,748,382,132416786,30762049,30443000,0,44766533
5134592.exe,239753,5810113,4413398,1964721,18220,157436,17919,88873,118786852,511411,118878283,500826,78194,2752743,799978563,21098,3157935,1790,2905462,132,5785,4208,1162385840,215921972,215515000,0,229956880
5150837.exe,35518,2384366,1533486,497628,10448,61317,1570,9318,3029744,18502,2653482,17253,5548,328984,90324789,2387,188629,198,102984,127,561,310,122086665,24359139,22972000,998000,38537671
5446581.exe,137801,7895418,3939094,616273,15567,59619,1016,6782,3573772,63741,3563734,57162,3207,219332,58079927,2272,543225,291,423240,128,1806,1617,64445295,15401202,14105000,1007000,29575767
5473623.exe,37654,2492578,1667951,502445,9238,59822,5870,9746,4657421,867990,4717099,848908,6813,323293,89711742,2401,174676,202,115261,133,676,379,73775814,23851454,23557000,0,38045025
5474729.exe,127210,3777169,2020445,971933,14740,99009,7587,38030,4001687,59033,3965200,60533,21418,1176226,338245048,8420,624344,763,393408,134,2100,973,237554300,92931336,91653000,996000,107216568
5586183.exe,373312,69165443,68241063,2643551,35763,223541,23883,124333,124238845,191632,124310794,191654,89204,4053610,1176117059,32329,68135336,2774,67088852,134,9365,4475,1390479917,319842392,317321000,1995000,334291742
5598721.exe,60607,3466741,2518734,624459,14774,82670,1185,7834,2057908,15569,2041160,15112,5061,272861,67557890,1941,157254,152,98945,134,1206,1061,84147988,18473545,18220000,0,32540808
5613968.exe,60985,2022924,1813239,626364,11221,67093,7375,39575,3839483,88560,3386161,70692,170271,1035251,185020985,5873,673969,400,225025,137,1195,623,110663149,49331496,47933000,998000,63441455
5647218.exe,94325,6688546,4058519,634885,15363,62205,1052,6624,4049547,11667,4043244,11637,4047,220468,59396860,1528,538421,292,405174,129,1534,1539,73224817,15670218,14349000,1024000,29864426
5662782.exe,374012,9940021,3568497,552428,13332,55038,973,5427,1054474,10498,1054974,10393,4966,198086,51910134,2847,637543,316,528647,132,1802,2405,52334809,14277355,13022000,1001000,28487761
5720269.exe,46935,2865277,1632040,438694,10244,56384,1800,11040,2051117,23231,2040166,21510,17523,377836,97811111,2729,189574,221,140227,134,667,318,96126225,25938531,23720000,1976000,40087048
5722411.exe,42257,1698921,1801936,507986,11197,55422,1984,14883,2894275,42293,2657619,38711,56496,604181,98787559,4617,254692,247,152113,133,686,348,97633796,29615408,28390000,978000,43723243
5943908.exe,87368,3605145,1976343,697650,12499,71170,3658,21890,2039723,36099,2505848,47695,28703,856023,199032087,7098,964938,642,233724,135,1213,677,181983770,53875182,52640000,993000,68060994
5944073.exe,44658,2121654,1698253,501482,11454,61106,2441,9620,3290557,19167,3271308,19056,12667,380281,97612859,2717,382995,217,239100,135,653,389,65194115,26284164,24902000,996000,40589427
5947037.exe,61308,2204136,1811123,657493,10589,65280,3521,32197,3000628,58099,2666461,53172,54667,940672,190645647,6377,624223,507,390664,132,1723,858,135656737,50986118,50684000,0,65375390
5981318.exe,49250,2693108,1768643,502125,11840,63190,1530,11188,1581720,19756,1553203,19095,4841,644558,99041394,2359,1384527,287,939529,133,554,320,77783618,24101865,23693000,0,38324008
5999868.exe,63301,2050923,1900320,648888,11288,66542,3396,28114,2847519,56024,2578514,49980,29339,842213,188585159,5916,333642,418,210714,133,1269,558,135603488,51067678,49714000,1014000,65421174
6010355.exe,378877,8479859,7571585,1741985,26861,164706,365377,420053,9093632,122701,9077009,119475,449080,2710438,657383665,28239,7839333,22948,5012953,4041,14604,15765,120172743,178187626,169811000,8038000,192571665
6119802.exe,164791,9107000,4089154,602659,14824,58477,968,6341,1096159,11993,1080975,11473,3959,232752,52279354,2931,587049,325,493543,132,2233,2815,50890527,13964756,13671000,0,28120280
6142844.exe,114502,3685969,2012367,667898,10810,66513,3357,22173,2754366,52224,2716776,49543,60901,855420,188041792,6608,1896050,531,1150872,133,1292,563,139302989,51416684,50998000,0,65642194
6154087.exe,121434,3632358,2055296,994812,13104,91041,6477,41160,53967894,67131,54112607,64744,53836,1412188,372123291,11140,1200020,1028,744273,131,3229,1143,595138696,99935373,98622000,996000,114171765
622252.exe,258013,7057619,4288144,2230707,19434,187586,24055,108197,111734302,168215,111751099,164870,56772,3254849,985307876,24841,5156167,2163,2776782,132,6041,3521,1303073502,266574861,266208000,0,280557620
6333870.exe,61131,2152597,1854878,677334,11184,67899,3789,28266,2992710,57254,2658473,49403,40313,848780,185702953,5026,358137,414,229905,133,1251,555,129899972,50688482,50401000,0,64728989
647931.exe,113917,36554567,33217828,1024210,12696,95479,6443,41288,55717425,73552,55693511,73824,53936,1471535,367803756,11450,34878434,999,32649058,132,3004,1205,312195033,99499335,98164000,1001000,113665714
6541879.exe,115373,3064573,1482280,453772,9216,58520,4630,10377,2000914,20461,1997743,18985,5604,363367,92893412,2489,219188,219,138601,127,636,319,94214666,25846394,24505000,1021000,40007188
6578108.exe,426376,5731582,3498106,3250768,25286,256996,25483,148889,210582037,248150,210972093,254615,140043,5169417,1465095331,40125,4046961,3348,2529919,133,10516,4794,2005611589,396023438,394584000,998000,410202351
684443.exe,58471,1788083,1810364,618764,11048,70543,4414,18240,2013115,28195,2015507,29275,8084,593895,176850530,4511,312937,395,211470,128,1172,551,137718281,48273717,46052000,1959000,62480094
7150067.exe,138718,2166283,2121802,1198410,14170,102380,7612,48123,3168648,96463,2859348,90482,42219,1628280,430208790,12349,827106,959,609004,133,3542,1435,59493132,117418560,115092000,1984000,131741925
7190933.exe,78483,3799587,2830073,817081,12850,78857,5369,27085,4724428,106582,5202864,110608,29672,1062845,273310439,8871,2804069,719,1181626,129,1822,711,49556451,75381457,74094000,987000,89574941
7276958.exe,458555,34595869,33648598,3335679,28677,253662,27914,177305,123448095,315446,123044468,312940,110691,5263166,1569242022,39796,33175607,3513,32097323,133,10283,5083,1219135313,424191625,422700000,999000,438589569
7348208.exe,62780,1554530,1762269,644979,10457,70858,4771,22039,2477231,46371,2294044,41970,35891,712408,179970310,5052,351818,396,216104,132,1400,604,110798715,48852252,46472000,1977000,63186064
7387979.exe,72953,3763914,2187486,548826,13548,72466,1427,8398,3943424,572747,3955778,568968,4227,268531,74175035,1934,162520,159,82958,132,449,969,84951384,19932224,18630000,980000,33964345
7528688.exe,87606,3402297,1843796,654699,11614,68565,4568,30481,2836825,54642,2548845,47964,27296,829844,178760027,5047,360083,410,239448,132,1167,571,117823172,49724578,47423000,1975000,64034310
7689283.exe,54488,2809159,1703957,671127,12098,73920,3044,17913,2052418,32931,2025841,31124,7418,584235,171480755,4475,289210,379,184541,128,1133,468,102953552,46783826,45489000,1010000,61149220
7715728.exe,699298,8868475,6723471,606064,26770,106209,92167,327261,6420267,43902,8043748,41871,519983,1860687,113114857,16046,15035293,94704,13852714,3858,6406,12838,120918389,30732313,23558000,6871000,44869708
845774.exe,200396,4117498,2908188,1636254,34074,162062,14676,68887,2670386,112489,2636444,110332,32144,2144747,666673287,16775,1179489,1474,725750,133,4167,1681,97087339,180549724,178124000,1990000,195052545
8588479.exe,100323,3214511,1736343,656285,10972,72034,3081,17043,1997848,28910,2015777,28375,7440,566889,175679174,4352,313716,384,210617,133,1072,447,134274234,47351197,46003000,1000000,61526700
941239.exe,68432,3186444,1683187,492994,9758,60154,3415,8434,2973781,99350,3820830,129722,3640,304725,89014026,2257,184940,192,113510,129,579,180,144149940,23674973,22224000,1010000,37862236
