@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
509073647,766231756,806329,109066,154650061,1009194,129,154229413,1005133,245870195,340229,140653178,772059,191933,?,55303,?,249519906,937883,140887245,106381,400,448674,134482000,16057000,0
505373849,767906398,780958,107447,153515420,907146,129,152771764,917512,243028539,356229,139621236,846919,192742,?,55174,?,250571073,1358630,142149726,107529,74,242249,127091000,23016000,0
110420256,231356268,432657,75196,42563560,231165,135,43382434,226158,64424104,238672,31900448,135113,81949,?,13347,?,72827539,13678,32552113,1995,67,5716,32451000,2028000,0
503763459,769028836,824653,115652,155157329,875025,127,154544146,863770,247517811,378749,139724654,800600,181459,?,55105,?,252950241,1203484,141697057,106787,280,115958,128071000,21011000,0
496100491,757395658,825733,111313,153486664,925023,129,153380068,930919,244104137,369050,141135701,769450,180418,?,53676,?,249951871,1360083,141791452,106600,28,231919,116108000,30027000,0
109716975,230509015,380450,70345,40728413,231651,134,42394425,229789,63076303,246214,31281554,147616,87269,?,14115,?,72571722,13385,32301799,1994,45,5682,32603000,1975000,0
494648580,757077680,798905,105236,154143750,732434,129,154289825,742249,247445269,367873,141192167,777058,181533,?,55022,?,253129073,1340361,141069504,106199,302,38481,112989000,32996000,0
285788552,322486836,589515,92476,61975018,499653,132,61797141,502034,91324032,306378,50677515,359556,137431,?,34090,?,93517592,1359424,51434435,106350,851,115024,59844000,26930000,0
105900335,221762696,339287,61260,41996680,223167,134,43144940,219508,64491587,223000,32668252,128154,90969,?,13691,?,72061714,13823,32579249,1929,73,4991,29994000,999000,0
108626479,228261450,413511,65246,42862020,277053,135,43423109,272036,64467639,234791,31917673,136351,80842,?,12960,?,72742362,13299,32156126,1915,40,5872,33523000,985000,0
110906594,225599591,387408,70301,41143827,299747,134,42365587,293282,63422969,238524,31779096,143149,87111,?,13261,?,72639538,16032,32353906,2027,84,6136,32765000,1023000,0
497400410,760918597,811231,105335,154239913,715636,129,154253288,721860,247525880,364016,140973510,816952,189134,?,55702,?,252987139,1066381,141355723,106645,354,108969,114865000,32961000,0
495955071,762396913,858435,117483,154073807,718561,129,153546790,711152,245784014,350942,140459592,772554,182725,?,54265,?,253553176,1315497,142208776,107828,464,11455,128422000,19062000,0
493227206,763742647,799759,106368,154458509,709326,126,153819079,709891,246444667,357136,139858073,564183,188875,?,55400,?,253251759,1325455,141620927,107045,236,82112,121761000,26947000,0
491929315,763686294,771684,108967,154546324,717199,127,154559904,722328,247755184,366288,140309078,807988,185458,?,53794,?,252500882,939234,140969930,106150,7,50197,119234000,28055000,0
497925915,762924601,818514,111415,154623266,757405,129,154632971,774417,247578047,360659,141183461,800785,192763,?,56343,?,253296288,1188177,141992578,106523,258,136408,124216000,22038000,0
511876606,774214353,823970,124659,159048145,729016,322,160045493,726465,251953130,560830,140166921,584591,183753,?,71676,?,241076971,1419364,138091888,111240,50,313902,122512000,29121000,0
486873289,760117125,770869,105409,153913229,716483,129,153582387,718166,247293110,355570,141462610,763071,169563,?,50084,?,254443469,1190233,141931121,106405,2,139997,124761000,19116000,0
98847217,214905621,361957,57996,42542081,182585,134,43277560,179653,64424316,227193,32836078,147826,93768,?,15238,?,71235266,15141,32293132,1967,47,3952,29812000,993000,0
501303341,757243718,821494,109738,153113936,910010,127,153092299,909240,244385058,634582,141074137,791426,178016,?,54266,?,250430883,1043047,141322578,106765,30,316982,125826000,25964000,0
510266085,761885884,845243,131252,153196654,823849,127,152731256,819494,244629003,365221,139831543,834628,169408,?,53652,?,251683228,1129594,141632346,107067,353,349069,121478000,30867000,0
316062663,665174408,706431,123186,139214112,507589,325,137332777,494343,218230472,338026,121005585,315847,125920,?,35059,?,225060141,31161,121793686,4202,77,9207,93118000,1001000,0
103897648,218348809,424793,66242,42610061,234235,136,43308917,227381,64152047,215139,32248934,155035,87624,?,14361,?,71839362,15022,32140231,2190,128,5776,32411000,2025000,0
112315264,226345271,427046,75620,41238133,272425,134,41989048,259861,62464997,249730,32009380,138320,84265,?,14156,?,72669926,11188,33116793,2168,187,6654,34772000,1022000,0
501189181,762915297,818443,108227,154128983,914128,128,153637016,910556,244907826,327574,139795538,801223,184060,?,56286,?,249135917,1206808,140911155,106882,47,274639,116305000,33086000,0
498426357,764948181,806584,109164,154346560,817326,129,153812626,815965,246977886,345373,140511958,791176,184707,?,54487,?,254044625,1270040,141858687,106691,0,112662,132988000,15998000,0
493970708,757796502,821810,110393,154224781,924489,126,153238079,924250,242993725,371139,139645471,550574,179186,?,50573,?,247769685,1092219,140956036,106124,2,286065,110230000,34071000,0
121296295,240452034,407738,66032,44665147,400656,139,45710994,393478,67590488,257278,33075123,145896,84832,?,14053,?,74497088,11178,33103618,1875,24,5760,35567000,987000,0
506021130,760304606,833577,115722,153637961,746368,128,153711208,739805,246814894,345848,140676233,782692,176626,?,55822,?,253772966,953032,141626688,106835,325,209609,129635000,21938000,0
109650706,230843077,384552,69342,40992236,231259,135,42513664,223450,63242431,239707,31741033,133697,81973,?,13694,?,73162023,13183,32742202,1965,34,6029,32462000,2028000,0
106028016,225580350,448199,74796,42481947,286193,135,43422309,280959,64573367,253188,32559938,151400,82071,?,12924,?,73042785,13439,32778515,1964,64,5709,33834000,995000,0
107227386,223968561,368648,60933,42768125,225351,135,43608704,220727,64763155,228209,32548545,132192,90086,?,14254,?,71597042,14228,32392441,1979,58,7613,30535000,1017000,0
484083561,758372565,806117,111681,153306285,715623,127,152981225,715057,246356903,353198,140885386,497945,161480,?,48816,?,254850923,1180003,141924039,106505,2,28990,114136000,28033000,0
278966335,322682140,524769,80101,62007215,520408,133,61591502,518068,90997002,302003,50763181,331112,131468,?,31664,?,95009009,1230351,51909634,106710,1492,9420,66929000,17980000,0
497686475,765503227,801254,106862,154750245,712735,128,154064460,710279,247226805,342927,139784129,771356,184685,?,55202,?,252015891,1442534,140906521,106248,8,25113,118918000,29979000,0
505160237,756975085,838471,111340,152722899,868054,129,152920182,869357,245273164,346289,141501407,753767,183827,?,56017,?,251123318,1237457,140949588,106285,70,380979,120904000,29976000,0
514778737,762800255,843753,126166,154090222,727915,129,153920169,721038,246975313,356237,140338678,890781,182203,?,56203,?,253757572,1435097,141565552,107003,214,205694,128227000,24042000,0
489538189,763548300,810550,104471,154433293,721506,128,153921337,723309,245754756,360287,140013385,791421,182458,?,54923,?,252938162,1032078,142094051,107006,10,10077,117466000,29115000,0
501669875,760212215,796534,109039,153420977,810699,127,153388664,812627,246606426,340956,140716001,790380,184013,?,54170,?,254327068,1206608,141746065,106913,212,111583,127032000,24006000,0
281658333,311644515,523984,82088,60663398,518939,134,60512102,519868,89255669,303743,50974263,301958,115803,?,29034,?,93584912,1374003,51308145,105891,688,110116,55235000,27115000,0
497141426,761907510,796974,103486,154543519,715016,127,154409016,726084,247380118,355260,140809092,811402,186294,?,53418,?,253216206,1367834,141410807,106290,5,72764,122337000,23063000,0
491739577,758688096,854692,122261,153739549,724808,128,153150868,724117,246269235,375637,140914282,760737,179632,?,51224,?,255879968,1368272,142446320,107015,167,42097,121444000,22895000,0
271786155,318481290,565936,83117,61742361,483384,133,61521735,485152,91365164,310853,51287169,306695,119484,?,30836,?,94635598,1128923,51367263,105875,1425,5214,65916000,14981000,0
105370274,223358558,372555,60000,43326958,221596,136,44035435,215650,65181907,224198,32415501,141287,92690,?,14580,?,69878420,13936,31664406,1990,72,4721,29932000,997000,0
493853460,762279335,783347,109767,154043999,713807,127,153916631,715315,246766818,363960,140102468,766675,177630,?,52314,?,253341816,1137542,141565059,106589,10,10068,113904000,32972000,0
106985341,232344043,393775,62700,42835581,199438,133,41564900,190234,61965665,237226,31566090,152093,85211,?,14660,?,71956422,10517,33239893,1623,38,7060,37119000,1003000,0
495452274,763750727,781583,109171,154383495,711468,128,154089065,716571,246357281,354109,139655287,777565,180127,?,52525,?,252656592,1146393,141541530,106644,5,29123,113573000,32876000,0
498569661,762259618,845941,124531,154710801,835202,127,153817383,830330,246654028,366700,140602718,802979,182790,?,52842,?,254253410,1365691,142030756,106882,267,15457,118030000,27007000,0
1072246461,223461259,1536328,179995,22052819,440470,132,21872205,439751,6249523,455411,3642212,937813,258593,?,112161,?,3186170,30543,2960200,9448,168,15303,319309000,0,1
173339201,136530494,423735,54816,3940186,122062,129,3764149,117819,3077872,172825,720181,177333,49508,?,21478,?,1133592,10850,878437,2126,60,4659,51361000,2014000,1
120448103,98173562,387199,54605,6532235,222991,129,6130213,165581,3018045,154671,352458,112947,30535,?,13319,?,354403,4671,628024,1661,31,3926,34167000,1004000,1
292827633,228521944,529514,68761,3987578,148452,134,3889785,146394,3641953,198201,1148753,297397,84063,?,32797,?,1311925,15591,865196,2546,0,3932,86726000,996000,1
591084307,317998012,957465,114313,21661556,247264,133,21405845,235454,4261580,302833,1927976,525968,141111,?,61587,?,1610219,18170,2121541,5967,111,10100,174172000,2001000,1
72270541,64734517,229405,35018,3497822,87158,131,3477418,88017,2822639,147291,695699,100668,21788,?,8683,?,258830,2714,266652,709,6,1156,21271000,2025000,1
632254460,565895492,960806,117172,63297555,253092,132,63120846,253263,35105019,336559,33111767,610423,170344,?,69422,?,33318680,25498,33208975,5579,44,8517,184772000,2996000,1
150369971,89918012,370371,50058,5800361,163618,191,5653791,179848,2741767,175250,1358199,298695,80110,?,32504,?,1932256,24848,1592316,2702,0,2228,47916000,1004000,1
561896901,77127815,845001,107826,5201897,227686,132,5223435,238245,4563199,311555,2002159,495650,143720,?,61227,?,1924198,18092,1624841,5047,124,8092,165390000,1002000,1
1135881479,1066643268,5254065,2744126,204678163,1966464,17218,204017388,1954309,179721581,7622271,129685334,3064577,3567767,?,1463343,?,201226469,1608298,133510527,143164,28742,539080,223079000,1000000,1
221422080,140790739,483320,69198,3986629,145832,138,3863647,137172,3397478,207803,987450,252241,68865,?,26349,?,1134130,12435,676617,2076,164,4139,65584000,2017000,1
617236833,670161037,879481,110950,56386389,254807,131,56339398,265761,4759750,336825,2544669,593355,153411,?,63274,?,1695229,18953,1739331,5528,5,8005,181777000,998000,1
1764174423,1995558896,2414652,264392,211584045,603702,130,211394205,618312,8026748,686830,5366388,1642661,450604,?,183327,?,4782790,57702,4975663,15876,160,23963,517225000,2000000,1
140679667,32310578,354745,48947,3073185,117462,132,3075266,117522,3366972,186918,909532,140390,44699,?,18065,?,1011813,4516,839398,1371,0,1833,39104000,2005000,1
228660978,142739980,449819,58662,3831643,129577,128,3737682,140302,3423883,204906,930822,253004,73881,?,26662,?,1127006,6713,645043,1986,0,2908,65430000,1006000,1
126362735,81088809,387805,57607,5278906,177239,132,5251642,166191,3401143,149789,416201,125982,32651,?,14212,?,372397,3979,380209,1197,5,2301,37657000,1981000,1
97295740,84486299,289022,47940,3752867,99480,133,3556511,90634,2638031,136708,662390,110412,39332,?,13172,?,746618,8600,655656,1563,53,3030,29995000,999000,1
474020901,81332037,735024,98101,7723786,291202,133,7718601,290302,4685643,304073,1809018,442480,112842,?,49970,?,1226622,14244,1320606,4127,0,5990,141804000,998000,1
1402969045,1637620905,1991729,228288,130574911,501109,129,130419859,510902,72906775,537965,71419348,1236125,335843,?,148054,?,71153048,47087,71485695,12762,153,22815,410823000,999000,1
1764300930,1996366326,2525217,276188,211822493,624851,127,211812144,633664,7823070,630327,4973936,1555864,405563,?,181575,?,4450137,50764,4931078,15696,36,24707,517697000,999000,1
76941345,62760775,277235,39423,2639954,81234,133,2647362,87346,2718958,153206,545220,126157,40350,?,12015,?,330807,4348,303511,757,0,1115,24847000,993000,1
218975223,147169296,433447,63890,3892726,134731,127,3740414,131478,3367088,201398,1156705,260824,75550,?,28151,?,1195092,12645,728955,2190,225,3524,66902000,0,1
452256385,74960043,700233,88954,7232763,239413,132,7126457,248014,3909587,259968,1445127,413498,114244,?,49250,?,1713950,17840,1543404,4445,61,7620,132750000,0,1
137796018,81848590,336718,54892,5238673,179097,132,5159657,192045,3352412,185740,525422,129552,34422,?,14888,?,367545,4094,398184,1326,0,2287,39320000,2877000,1
91612582,69207984,319924,44230,4875438,150887,132,4697558,128861,2592805,124827,438334,128617,42510,?,13677,?,770648,8447,676005,1656,32,2377,29706000,990000,1
200635958,112025331,459016,72149,4245170,153031,128,4307633,140269,3460795,190841,696132,168939,47097,?,19780,?,513569,5670,561085,1753,27,4462,57623000,1010000,1
951108107,1103559991,1440093,180107,107983236,1158060,130,107772929,1159425,8368050,450164,3910484,872131,242873,?,100788,?,5219739,33285,3731173,8724,314,13595,279890000,999000,1
268374389,53338558,519553,73461,4110273,158205,132,4108512,158165,3869140,229729,807033,234241,63401,?,28046,?,682951,7653,764923,2488,0,3432,78552000,1988000,1
1318344702,435066406,1895717,313992,84582545,4720819,1810,84377744,4756974,10183860,772911,7876789,1432025,358699,?,245817,?,8146387,78169,6935268,20196,63,24723,384828000,2998000,1
1963401694,2324685971,2634822,296543,218505886,673662,132,218754907,673909,13506679,712174,11094453,1680386,471619,?,205846,?,10428247,58799,10682918,16997,180,26769,577983000,999000,1
212407091,115078967,450247,56848,3999356,135153,132,3992598,134970,3504251,182292,911907,237214,58796,?,23177,?,742265,9119,767494,2256,243,3873,63286000,1004000,1
226819750,129158600,474767,66842,3933305,137784,127,3812151,128462,3054784,168510,913195,241079,69674,?,27065,?,1104253,12507,1011417,2688,187,3691,68777000,996000,1
1028820315,1118982445,1399710,162905,107145311,369389,131,107223252,390843,5773167,454165,3309281,923186,251081,?,106687,?,2826535,32839,2907848,9198,147,13328,298996000,999000,1
141559890,83456914,334951,46911,4348008,116194,130,4140346,117212,3306442,182226,821497,177757,43089,?,16075,?,435443,5042,450439,1351,0,1868,42989000,999000,1
82862409,81307654,296450,45761,5178894,178588,130,4991153,177058,2406626,140348,516669,120081,35222,?,12410,?,796838,8987,701021,905,0,1305,25976000,2886000,1
261463289,142921002,524786,72726,4233847,160123,133,4308601,157523,3551822,213081,889536,244203,65140,?,27893,?,728813,8645,781333,2435,26,5419,78288000,0,1
1308406465,1953093532,1800968,199890,157816130,9077651,131,156353424,8993952,109014464,524814,106377404,1167652,308070,?,135687,?,106162437,43837,107800918,11782,571,23033,382498000,1001000,1
138061222,132710098,344006,50744,13151874,200145,133,11805838,183092,6473058,188024,3376055,133941,37623,?,16724,?,3693356,4720,4803431,1317,4,2010,42224000,0,1
285158183,55005218,524187,66704,5206310,207196,128,5052063,217942,3616690,208224,1142328,308509,88888,?,33675,?,1339488,10833,878008,2633,0,3862,85832000,998000,1
103327378,105979524,326998,47888,5943459,134629,132,5530155,129437,3281640,133503,386845,98951,38123,?,13371,?,1597171,8145,647366,1614,56,4287,30567000,986000,1
1053245999,1159028379,1453817,169527,119446182,712240,132,119367257,729802,7483710,459321,5058953,969780,263099,?,109977,?,5196441,38471,5037348,9731,98,16520,311805000,999000,1
113232680,107171434,364489,50742,3857173,128073,128,4056134,111671,3091854,169293,417490,127766,30688,?,13235,?,338359,3665,364606,1094,52,3714,36274000,1007000,1
604074616,640309247,912729,114608,56257832,252387,134,56142221,245171,4623927,273169,1802332,530443,139761,?,61716,?,1619575,18465,1767097,5568,113,8163,178420000,2004000,1
73169314,64142091,254331,35448,4681192,154131,129,4660962,169355,2813287,133008,626456,142719,41611,?,10074,?,256811,2443,257819,760,0,1164,22673000,1971000,1
95153005,68772961,342035,49363,6193278,650019,133,5980082,667458,2685285,140228,330592,101815,32047,?,13806,?,729005,8536,652991,1682,72,4222,29120000,2912000,1
1331369693,1386419602,1827748,204068,124961549,458779,133,124836531,451808,70866308,482902,69309546,1187548,314833,?,141094,?,69348388,43440,69588956,12551,156,20343,392346000,1000000,1
214625531,113060599,400261,57960,3872080,137053,135,4050439,137979,3583385,208794,1285798,240416,64825,?,23215,?,592573,6380,634469,2069,0,2942,63383000,1006000,1
71747653,69452947,259580,37264,5046171,90537,127,5027980,91003,3008314,163298,313468,72584,19042,?,8034,?,230540,2310,226868,699,0,1010,19541000,1954000,1
69592324,56145923,274505,40643,2864979,94848,133,2868713,95650,3131618,179733,827500,95546,38092,?,13891,?,1057978,2815,832279,747,0,901,18009000,2843000,1
126012502,90717705,352008,56583,4299689,116634,131,3858848,103967,3072891,159271,565579,114710,29059,?,12475,?,340147,3738,488044,1678,114,4166,33987000,1999000,1
258943154,182015768,512463,74933,4374269,163830,133,4363534,164075,4051305,218040,862403,234010,63224,?,27710,?,694443,7986,754423,2327,0,3369,77260000,1981000,1
114603729,68663074,366345,53845,5175750,121400,132,5064883,104757,3124426,159607,381382,118565,30518,?,13092,?,352819,4018,372626,1159,29,3862,34323000,2942000,1
231345651,137812832,516085,81028,4458480,155855,132,4174214,139023,3672071,205030,952057,246819,71017,?,27483,?,1077383,12760,1021540,3018,162,4548,68037000,1972000,1
108563144,81636085,384837,53052,3514419,115808,132,3375762,105489,2937331,155083,425161,125034,32264,?,12452,?,343317,7308,653199,1741,52,3954,33871000,1026000,1
719534643,138401825,1330709,333610,9410595,282199,4040,9291557,279972,10249594,608846,8530219,789197,189543,?,338514,?,12020611,117061,10911644,31709,80,37428,206664000,6019000,1
69162584,54101352,237118,36906,2749429,88656,131,2746693,88183,2803381,120253,519670,88570,19361,?,8606,?,254509,2533,251826,749,0,1097,21253000,2024000,1
221355774,134385500,439810,57626,3772809,125991,132,3925563,135225,3394304,202188,869777,228968,65883,?,25768,?,602561,7111,636788,2011,0,2879,64783000,996000,1
452506377,584919160,741250,92000,53960168,201258,128,53974091,200947,3889665,261241,1401477,399165,108249,?,46504,?,1117647,12315,1536149,4638,40,7819,134385000,1002000,1
1152850174,1302881792,1638076,188082,113162792,412062,131,113106416,409612,9712516,493176,5260754,1021689,283214,?,123685,?,6683938,35136,5138344,10625,382,16294,340982000,999000,1
115645840,132344401,368002,50675,8086755,184316,129,7458988,153284,3069978,157203,352783,113418,30000,?,13143,?,327952,3668,363985,1297,36,3706,36115000,1003000,1
227332950,132135979,449695,59675,3909426,133649,131,3812771,128075,3080196,189595,976743,246725,70023,?,27050,?,1108810,12363,1019513,2588,0,3062,66271000,2967000,1
219919507,141877483,430668,59864,3828754,131480,132,4006029,137727,3537680,207585,1054007,234239,69729,?,24481,?,597563,6782,637444,1993,0,2788,62838000,1994000,1
421998528,315019266,670164,85806,55911896,185039,132,55514762,194962,36635428,270110,33259419,403625,110037,?,45300,?,35151835,12121,33710944,3785,102,5643,123593000,2009000,1
123783260,92354975,328428,48384,3958550,118964,128,3928593,112782,3049771,159671,756507,120295,31266,?,13554,?,352088,4080,375154,1155,12,3609,36788000,994000,1
1742171485,1975517793,2229637,255890,211238535,544047,132,211104073,550038,7205245,618931,4998356,1459075,415544,?,183786,?,5127452,57475,5251720,16228,433,25272,511453000,1000000,1
202204033,136814717,431488,63088,4160196,145203,128,4138722,145847,3729319,216296,969668,188794,50267,?,22097,?,574287,6476,606630,1915,0,2802,60661000,1011000,1
456436906,65455691,790070,94768,4590887,216176,131,4610137,206191,4040778,279848,1458644,461251,120037,?,49410,?,1371960,16027,1411045,4160,39,7848,136194000,1001000,1
296984200,49990765,496217,67161,6458174,203654,129,6369516,207951,4883796,206275,2414843,297972,84876,?,33532,?,3021574,14791,2056275,2952,0,3941,87726000,996000,1
1736356306,1220118828,2273977,255636,124410343,2316229,131,124304255,2317213,36968791,620239,35067983,1505317,407197,?,178758,?,35022027,55926,35305494,16082,404,24529,509828000,999000,1
207499697,114013009,459590,60530,4146988,141509,132,4145106,144575,3825273,186870,728927,202750,55201,?,23748,?,707143,6843,605911,1881,0,2669,58968000,1998000,1
89068227,78647509,262616,47250,5063918,165826,132,4999781,174323,2750500,146150,926116,110587,35761,?,10432,?,265838,2809,262399,886,3,1132,23892000,995000,1
204972657,118716143,463675,61789,4125985,141151,133,4124100,143959,3618567,194615,589438,184276,48704,?,21466,?,546338,5840,566039,1819,0,3265,59095000,1001000,1
195759099,105311381,450285,59427,4126693,136826,129,4191802,138826,3351594,180609,657569,178878,49847,?,21699,?,516764,6111,564708,1807,7,4512,56444000,1946000,1
62360774,48843901,247136,38842,2468759,92475,132,2471959,93722,9552127,166986,5800563,73338,18696,?,7816,?,9233770,2433,5732616,691,0,997,19128000,2013000,1
136870933,116780374,674717,226022,9670280,128406,3858,9458913,128895,12605621,877818,11870858,299350,211208,?,252746,?,8224224,81532,8532784,41939,0,24261,34744000,7941000,1
810757405,107461821,1224858,142678,5365097,328407,132,5341840,302888,4850425,366678,2362663,715433,186212,?,81470,?,2025114,23505,2229292,6935,122,13172,236740000,1003000,1
210365384,109362755,432332,57801,4034004,136595,127,4029564,135593,3573542,207453,828000,195302,50784,?,21817,?,571578,6456,604384,1897,0,2590,60222000,1003000,1
