@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
94617413,234008351,966454,161100,45992970,74988,136,46079375,76378,66901403,202622,31528138,325218,52988,19374,11913,1667,74420092,3706,32496836,217,2861,1207,22812000,2975000,0
520473071,812340932,2383218,193010,165286218,541262,129,165312218,540247,264310280,358646,142703952,1167933,112954,23286,56308,9102,268049392,114706,143565355,1123,339006,410720,107686000,32904000,0
513010167,808352489,2494254,198549,164258309,541445,130,164376695,538576,262328792,364617,143136219,1233714,116651,24281,56776,9068,268069196,114784,143298838,1134,295759,106339,111901000,27975000,0
92693931,233956518,966782,151272,47016905,73923,137,45937523,77175,66781933,256343,32432494,344112,63684,21470,12756,1727,75914752,3628,33390448,218,3163,1170,24480000,1958000,0
529390105,815890161,2496776,186598,166286458,700646,130,165983598,712453,267059793,350337,143845747,1233421,117193,23271,56692,9282,269927316,114345,143756643,1128,273676,105585,107208000,36070000,0
518403370,810941960,2528366,187953,164695656,569879,129,164580316,566360,263395389,380264,143156516,1458192,121688,26355,56555,9386,269196480,114859,144165516,1098,254834,105496,110296000,31083000,0
94354258,233447849,938760,149838,46170549,74944,139,45715329,75727,66234099,252347,32168722,309962,53545,19750,12235,1692,75051459,3466,32806361,209,3350,1136,25748000,0,0
519325516,809220481,2536362,193174,164532818,548898,129,164776307,548288,265337972,350192,143881653,1244993,117614,24110,58136,9145,271188279,114535,143540111,1198,306343,105254,115465000,27109000,0
341534500,331439391,1850735,174060,64194078,315572,134,63913760,316985,95111004,281652,44675913,846244,91146,22017,39692,6103,96636745,110699,44855789,734,305524,104610,69002000,24001000,0
93876726,232086300,958084,152680,46279263,74407,135,45670952,75119,66237271,255828,32831328,335061,60221,21139,11501,1653,75914701,3589,33449365,214,3870,1148,23963000,1996000,0
91077947,231240032,982294,154246,45725855,76062,137,45640342,75116,66179791,258876,32621387,309586,53760,25083,18600,1712,76572792,3939,33513277,216,2759,2407,25635000,0,0
92987356,231752458,963967,147201,46676985,71949,137,46251122,74690,67117691,253435,32298703,347383,58976,19043,12661,1765,74588872,3744,32700751,217,3789,1176,26741000,0,0
515984573,811368180,2467314,181316,165025357,553541,130,165030551,550996,265179395,369790,142779437,1239002,115598,24010,56909,9025,271065692,114527,143635805,1078,206590,105270,110621000,29163000,0
520540849,812341800,2435731,217181,165475719,545654,130,165348518,542699,266049673,369422,142761218,1233962,118838,27025,53084,8903,270967780,114036,143722077,1166,304232,105291,117025000,23004000,0
518219959,811962437,2509596,360651,165042942,552933,129,165060840,551923,265611914,390614,142830871,1293108,119598,25003,54983,9159,271821598,114535,144115065,1090,313367,105626,110828000,29953000,0
517542231,807485185,2447590,186079,164474437,613476,130,164720405,611343,265300173,356054,143425055,1159180,117864,26082,54568,9043,270731801,114337,143538576,1133,339538,105108,106377000,34121000,0
521289777,812111263,2430195,179259,165762564,541818,130,166098774,546335,267454963,332894,143810444,1310356,122909,25493,53946,9375,269842443,114327,143019735,1106,305048,105121,112228000,30061000,0
521887869,841582153,2565070,202868,164957547,620152,325,161560077,623598,254751035,426664,137183084,1404300,160952,46699,73118,23496,284733589,110304,150555541,2241,250852,99541,108959000,31988000,0
522806789,813961949,2522091,211864,165614896,666457,128,165878181,662057,267735888,335982,143444537,1247097,115922,22619,58790,9334,270179809,113727,143229732,1127,304792,105243,106894000,34965000,0
96130485,235167031,955098,151635,46129211,74614,135,44981166,75536,65412714,254834,32341881,324951,61033,21114,11483,1683,76293640,3721,33671254,217,3548,1177,23866000,1988000,0
513694839,809918081,2474750,190274,164730612,539846,129,164832669,538866,262688522,366950,142920396,1236324,116503,24635,57224,8986,266794241,114153,142918853,1109,325301,105101,118758000,21134000,0
515581373,806550003,2426307,186911,163702289,538661,130,163759684,538148,262489583,355248,143118251,1249171,122936,27841,53805,9090,268716788,114547,143600242,1085,309361,105366,115139000,25030000,0
272442955,713463530,1754512,342894,145161383,412306,328,143463104,384006,226772157,363897,129705835,667227,87155,24293,31243,5179,260154462,7259,135784609,616,6112,2741,73570000,1007000,0
90369063,228128809,955379,149405,45416587,72768,136,45451131,72874,65959469,250398,32653638,308042,54514,23060,12910,1647,75315400,3581,32974551,212,3377,3476,23732000,1977000,0
91695891,229371825,1013342,158807,46636588,72033,139,46564229,75098,67728753,252662,32571141,329605,62857,21386,13555,1752,73868013,3297,32388475,217,3376,1205,24944000,1995000,0
521064226,809252809,2419268,182086,164423875,567545,130,164595706,569338,263497642,356683,143019021,1255030,118957,25318,55914,9385,268000996,114244,143176604,1066,328928,105003,105840000,34947000,0
512124957,811087872,2374644,181030,165163744,553673,130,165180466,551600,265185394,363212,143546261,1206436,122294,29837,56052,15461,271640386,116023,144007326,1159,20651,304274,106428000,33133000,0
515432226,802974149,2464313,201425,163451576,539334,130,163430161,539137,260039838,374623,143091980,1232944,120452,25233,55663,9132,266660174,115959,143937495,1147,296140,106418,103459000,37165000,0
96483272,242735803,997868,151392,48381849,67067,139,48056441,72603,69550742,249505,33360397,336953,64549,20913,15181,1771,78335255,3679,33895646,222,4138,1231,25460000,1958000,0
520462682,809361361,2451674,194773,164696560,548106,129,164809080,547861,265314436,366123,143308648,1251404,123077,27294,54824,9106,271293102,114492,143692746,1089,363184,210983,109789000,31938000,0
93210724,233583359,952801,144290,46091433,75195,136,46128233,75281,66910552,250682,32273102,318395,52907,20497,13294,1691,75157965,3565,32971188,208,2764,1318,23781000,1981000,0
91621924,231919096,956013,153002,45963238,73969,138,45887692,74755,66226228,256471,32966486,314795,54358,21180,11565,1724,76688692,3747,33786234,209,3803,1178,25873000,0,0
92457921,229976390,939568,153496,46028317,74710,136,46144701,75021,67086884,237793,32528784,313105,50652,19897,11788,1657,75153846,3706,33085238,209,3236,1146,24862000,994000,0
516499226,812901104,2531808,187773,165182140,540014,129,165022519,538438,265129963,359105,142619367,1267515,120221,27696,81042,21129,271400208,115855,143995497,1142,212759,105689,113929000,25983000,0
343983672,334359478,1865759,181410,64751707,322391,135,64472562,326440,95507089,343456,44881396,919932,98328,21627,39159,6154,96962978,111287,45081937,696,341740,104601,58044000,35026000,0
519295617,809630524,2571868,214029,165392758,545105,129,165602833,546006,266572881,345709,143116707,1278669,120755,25698,58920,9382,269155670,114492,142862126,1258,315846,105707,113419000,27857000,0
526338227,811530642,2480872,191800,163936396,540703,130,164028230,539584,262432724,347324,143562244,1240904,124981,26957,58335,9275,268081212,115654,143515699,1153,316673,105729,108520000,32854000,0
513566959,810252111,2434477,188274,165347386,554794,129,165570348,556949,265683094,365228,143169570,1204285,116524,24446,55350,8948,269958581,114365,142986357,1102,7996,104951,109424000,30116000,0
519256577,810220860,2451335,192746,165113787,558444,129,165344361,554861,266534267,339158,143165579,1230989,116938,25078,116411,28192,272357178,130149,144307817,2129,310456,111244,109666000,30905000,0
522208083,808577745,2474695,189234,164224225,540496,130,164175915,545179,264968995,391565,144098575,1224401,136858,40835,61341,11464,271812580,116147,144000997,1198,322432,105919,114853000,27964000,0
340870143,326898111,1819640,172728,63718399,317530,134,63394450,318909,93256002,331874,44454115,854443,89151,21420,38331,5984,94255479,110624,44578171,677,333579,104408,60077000,32041000,0
520977703,812100587,2440903,185952,165734408,547459,129,165816382,548092,267121127,345559,142979250,1254458,114479,23196,54496,9162,270462711,114461,143337159,1135,353660,104934,123147000,18021000,0
522305069,814111348,2379804,198779,165712268,539443,129,165944621,540510,266228383,434654,142997678,1202756,146310,51896,54645,9195,271926398,114484,144133552,1079,308210,105399,108566000,31872000,0
347380626,331801085,1885137,180608,64233614,313582,135,63561675,315678,94586304,325725,44463284,862138,92487,22709,39007,6025,97297545,112004,45240102,759,529570,105386,66074000,27030000,0
92210586,229745124,1007504,161584,46018841,69338,139,46026740,73090,66785088,256999,32697504,321619,62431,19822,12531,1814,74929735,3597,32963316,222,3904,1171,27052000,0,0
519428079,809787623,2530462,191802,165592668,549342,130,166062847,550534,267496491,303202,142986726,1238124,117714,24362,57829,9152,269468867,114262,142684383,976,302598,104765,104070000,38025000,0
94983639,231568296,1011355,154368,46156012,73795,136,45717330,74445,66216880,252413,32412356,323207,63798,22773,11566,1720,75707687,3122,33332327,219,3749,1207,25629000,1025000,0
512698736,808397768,2499631,202283,165015241,556197,130,165115651,559187,265073117,373606,143331707,1232964,119427,26172,55658,8990,270101772,114372,143221845,1071,73654,105472,109351000,30096000,0
519590265,810889200,2403770,187892,164973047,568809,130,164914569,568746,265817513,367737,142739124,1247796,121413,29157,54278,9157,270978653,114157,143501873,1094,323949,105441,115309000,25067000,0
987068445,222333872,4012891,136403,21645440,234309,134,21500325,240772,5115275,439036,2147496,2315335,159999,12088,126846,21503,2295928,28530,1330320,2556,3648,7652,290475000,2003000,1
130007295,114205920,1208014,161510,3863253,84245,130,3597194,76381,2853068,148803,158609,271989,17348,1303,29586,4010,1981546,5882,740158,449,1237,1410,32892000,1993000,1
81328238,93195044,937484,135435,5413659,94332,129,4819058,87048,3453268,173924,243166,207302,12910,787,9599,1475,171335,2203,106348,194,278,572,20658000,1967000,1
198547785,193160838,1323169,139022,3751001,93791,135,3645941,88986,3023938,147978,318064,514948,39005,2139,22240,3527,381519,5011,230620,439,688,1339,53681000,994000,1
418439677,269446948,2076747,149218,18494688,139508,133,18501775,140545,4194473,278983,1025001,1019130,64972,4309,45120,7298,753073,10492,465290,933,1443,2755,111830000,1996000,1
25523629,34140227,1303805,179164,3442716,64497,133,2958994,49469,1926852,94645,56438,110275,8799,1734,25040,?,?,?,?,?,?,?,11686000,973000,1
449212772,480354268,2315237,200510,53973469,134923,135,53496892,133423,29585991,307515,27811742,1295739,98994,15393,63983,9803,29962142,19496,28707479,1436,4424,6069,120878000,0,1
124554074,80559518,1181329,157824,5652915,115959,195,5423018,109326,2712328,124572,144553,274845,20998,2630,77649,33549,3351310,8101,1392771,1585,4654,2520,32412000,2593000,1
432893350,64430168,2037227,153046,4763172,131666,136,4664337,134002,4105098,275324,967436,1055764,73629,6406,44273,7490,754461,10401,476158,963,1136,2845,115486000,995000,1
591915405,732440707,2658521,148538,140792669,156963,134,140206555,165694,91175602,278749,61687121,1332759,95880,7169,62097,10301,88572895,15390,60474315,1427,2099,4245,158792000,998000,1
150445791,121178936,1305900,159685,4152346,100246,138,4262195,90424,3413738,178017,302928,337444,24559,3178,17826,2783,352604,3823,203342,368,1480,1882,39355000,1967000,1
375429734,587694739,2145509,191008,47361357,135157,133,45649403,137321,3797243,238076,565103,867415,58251,5075,40003,7380,2130428,13204,940459,1090,2318,3797,101134000,2002000,1
1229606142,1685289278,4878265,179766,178517712,269736,130,178534283,279927,5719541,495659,1722770,2772332,189158,13303,136637,21857,2558434,31888,1512781,2824,4349,8192,333985000,999000,1
113458876,32465747,1023350,131974,2827228,73261,134,2660838,67025,2556805,153022,451789,318072,28013,1675,13018,2040,218021,2810,132391,258,433,744,30647000,0,1
157889806,119355507,1265343,159846,4086840,102349,128,4092697,102874,3895916,191704,383273,355473,22323,1417,16877,2739,288236,3921,180274,350,392,1532,41498000,988000,1
85064436,68864041,1004138,127515,4544396,94930,137,4655861,89457,3304833,176523,215047,212641,15108,1744,10710,1551,577796,3596,263896,275,702,980,22781000,990000,1
64029425,65956064,1298430,225737,4623605,106585,133,3843744,78843,3034647,143154,235683,154379,9750,575,6584,1131,112111,1566,455583,424,1727,1724,16184000,1011000,1
369400904,74945890,1912856,150136,6498375,159246,135,6453998,158382,3475938,221891,401730,760635,51875,4121,50841,6812,870012,10485,494710,918,1497,2698,98908000,1998000,1
1006613840,1379529675,3875277,171770,110207047,221109,129,110298368,220384,61276947,412369,58662967,2165330,145229,10797,103156,17826,58996754,24252,58323784,2264,2588,6258,274564000,0,1
1229861792,1685335639,4691487,167833,178879132,266067,128,178909827,271191,5706112,490086,1810656,2684319,175171,11836,129797,22612,2270511,30881,1410825,2843,3220,8209,332204000,1995000,1
26315887,25397588,1385491,197818,3062641,69796,134,2464053,53016,2066120,102248,123496,115779,10000,743,20819,?,?,?,?,?,?,?,12199000,0,1
147960361,124291018,1313086,148255,4231312,101911,130,4231860,92999,3447376,184619,369258,382349,24494,2696,17785,2767,358914,3843,203500,406,1554,1922,40154000,1003000,1
362717343,68270261,1851650,149428,6452727,166690,135,6432516,170534,3513458,226328,476206,795944,62131,4938,38046,6335,614614,8561,386918,811,1178,2416,98071000,1000000,1
92257273,69942273,826640,122781,4502479,130477,134,4612543,139753,3156799,148625,521460,237255,16384,925,10372,1619,177013,2297,102831,203,292,592,24210000,968000,1
61273124,61818928,1298511,213575,4790111,92294,133,4159875,71043,2780599,93905,117946,161199,10893,861,7420,1180,121348,2087,474379,417,1788,1737,15786000,1973000,1
149577363,98188916,1314414,157138,4129843,101938,130,4143197,88449,3315853,150644,269112,351621,23943,1334,16610,2735,277352,3733,174206,410,1475,1961,39486000,1974000,1
603260665,927821311,2656149,156091,91320900,159330,131,91368922,157666,6249947,279328,1662005,1398929,93385,7321,63810,10595,3295889,14429,1450040,1356,1639,4007,162281000,1991000,1
189193717,50585442,1256302,139268,3985178,87072,134,3840104,83811,3240813,176791,583642,500766,38408,2882,20460,3366,339162,4752,220385,447,611,1285,50957000,999000,1
1024066468,370990375,4715654,517848,72245209,3825398,1557,71273709,3851670,8086499,640967,3506078,2542283,157905,9605,209225,114702,4117673,27339,2879783,9539,8434,14023,276781000,6016000,1
1313871613,1967114142,5151180,202387,185084402,281476,134,184980380,287990,10153981,509856,6257206,2853346,189934,11769,139870,22965,6663856,31121,5934446,3000,4744,9039,356165000,1000000,1
152715854,95169905,1303294,158701,4111575,99981,134,4095782,92122,3417531,184349,253980,337503,23721,2135,16725,2715,283431,3769,176347,392,1274,1858,41734000,0,1
160046299,108544312,1358475,175364,4087334,100216,131,4078886,101157,3877302,200262,210523,367785,24277,1640,17295,2879,300349,3961,181287,355,553,1140,42749000,1017000,1
671029532,950024187,2784991,151436,90944847,172508,134,90753268,180953,4784013,371145,1677603,1637092,113285,12420,69537,11669,1147299,16213,716980,1493,2324,4283,180167000,1000000,1
93592541,71501347,885386,114231,3915804,73427,132,3955479,72570,3046376,172343,446324,290750,16423,847,10545,1710,195446,2443,114568,235,336,645,25763000,0,1
41933414,47874828,1823233,254081,5200540,203869,130,4641928,171273,2432676,115196,77021,131333,8479,592,9080,2960,1952063,8483,1134604,887,3338,3449,14540000,0,1
180927010,122988427,1300183,154004,3698279,92453,135,3853003,92347,3425943,203334,476240,499571,37376,1856,18831,3174,312170,4385,199148,414,1044,1617,48868000,0,1
969527908,1650060504,4176816,205284,131330415,239170,133,129602885,241114,89429444,378420,87454785,2144646,140263,11002,108219,17093,92893257,23669,92199423,2196,3168,6442,262576000,998000,1
95160580,105764038,905977,116745,9924396,104536,134,8872952,96275,4843520,169022,2854800,317640,25264,1896,10543,1716,4592305,2332,4523951,224,374,643,25178000,1007000,1
214606061,50950158,1618737,163336,4720601,161598,129,4661385,157834,3277156,203208,636139,515729,39162,7366,23506,3851,1702265,8925,751627,776,1888,2466,59559000,0,1
72150351,88536462,1035263,164470,5194257,141509,134,4775037,94992,3376036,154795,224623,194909,12140,822,8612,1370,1379923,1954,96672,179,252,1324,18479000,1945000,1
663417126,977850749,2916765,153698,100605290,349676,133,100624856,361248,6041222,340772,2501670,1509309,103962,6224,70345,12760,2720150,16619,2249407,1542,2305,4446,181393000,0,1
77157094,95745844,995610,145918,3750473,84000,129,3956316,85583,3654702,167903,172153,184838,13723,1600,8279,1386,154526,1958,93282,183,250,764,21299000,0,1
366696320,555077937,1886779,148956,48024277,128410,135,46186992,125335,4037695,266363,868574,806358,60050,3882,38829,6490,633020,8715,400386,824,1186,2412,99580000,0,1
29524464,40551019,1382078,200344,4412055,151288,128,4028570,126667,2091960,88590,92690,120366,8135,903,22395,6380,6654397,47738,4526580,4439,17153,22885,12175000,1014000,1
72315635,61227347,1109665,159956,5759579,582314,134,5656832,639326,3252722,158498,109324,182179,11560,736,7936,1323,138294,1862,86021,169,603,1339,19925000,0,1
995361404,1174326718,4016085,154890,105781626,222400,134,105849190,231476,59990727,418553,57219052,2274127,153332,11133,107076,17827,57669336,23525,57003160,2220,3337,6323,267792000,1998000,1
150652244,97703040,1310313,156300,4120091,100194,137,4127959,89742,3278265,164840,192957,360560,24389,2106,16560,2706,264122,3667,173217,357,1521,1889,39913000,1995000,1
36936596,44873073,1798655,231224,5082964,78258,130,4616188,60129,2364771,118765,70526,133927,8423,488,7191,1667,1626244,5973,923090,642,2958,2684,15028000,0,1
23479015,34400060,1284931,183587,2907934,65995,134,2376162,50762,2020486,96094,112777,112201,8176,751,31094,?,?,?,?,?,?,?,11616000,968000,1
78717539,77848461,954994,132343,3579930,79485,136,3689164,78818,3447104,175193,241052,196014,15286,782,10066,1513,156876,2128,96814,194,286,543,21982000,999000,1
168861880,154507801,1321847,166444,3863155,97217,134,3975479,99445,3720983,160825,361693,360943,26283,3213,17802,3040,282452,5433,300955,442,887,1473,44506000,1011000,1
90608632,63436257,890196,130626,4391770,76923,135,4427354,77151,3281242,176865,387524,214465,14285,774,10169,1555,181357,2252,104894,193,304,593,22786000,990000,1
157479555,116073247,1282199,158414,4058144,98124,136,4069280,98494,3903637,196401,216773,367651,25436,3074,17548,2866,291868,3711,183202,358,399,1064,43455000,0,1
77637994,46760080,1071786,165233,4209891,88792,133,3906333,88085,3463166,165860,124727,185911,12090,1182,9153,1326,153651,1915,90908,167,368,1518,19311000,1016000,1
577825860,110440013,2868027,488798,10593987,171762,4042,11264737,174686,14213173,719487,8962904,1508471,84629,6860,308721,187982,5151189,19711,3786961,16434,12467,6408,150576000,6023000,1
26103656,36715880,1312616,190898,2912764,63997,134,2319296,48942,1872712,88301,109932,112181,12462,1279,36807,?,?,?,?,?,?,?,10020000,2004000,1
158293213,115356240,1314485,146584,3976927,96352,134,3982240,99264,3849632,195457,260407,369661,25110,2330,16683,2802,294438,3894,184303,366,519,1076,43602000,0,1
310000445,488236367,1839011,156543,45697746,124664,131,45744572,113943,3695928,228774,443532,695591,44188,2649,33435,5425,555893,7291,348040,694,1879,2909,85067000,0,1
835295565,1100541312,3451138,149640,95506516,200067,134,95442915,207067,7872090,390377,2878946,1932258,130723,19558,129799,14625,4487531,20604,2420175,1853,2890,5495,226858000,0,1
80521293,123657585,948927,128310,6666952,93170,129,5937116,89544,3473529,185206,283524,202592,16441,2539,8884,1518,129172,2045,88802,194,286,539,21573000,1027000,1
156925903,112867700,1296370,152401,4059343,98967,134,4055081,99606,3495517,171771,280136,416403,27188,3813,17697,2819,292164,3893,210393,355,422,1215,42186000,1004000,1
154565089,121033291,1297586,160753,4122902,98548,133,4122709,90884,3343738,184308,252527,340782,23629,2588,16853,2812,354842,3808,196220,356,1252,1774,41708000,0,1
312506607,263284962,1802710,161092,47006197,123501,134,46966769,112452,31230760,223725,27968427,639404,42528,2639,32633,5561,29647201,7353,27983159,859,2440,2748,84769000,0,1
76337220,77576513,994464,148699,3753513,88655,130,3877632,87970,3365934,122582,277163,215396,16257,906,9208,1421,163009,1985,97054,183,355,962,20461000,974000,1
1215468244,1669875886,4913803,219318,178509558,274199,136,178482831,275713,5499933,455750,1532508,2673026,170475,12617,129141,21543,2186798,28650,1376707,2782,3686,9338,327161000,2000000,1
148181159,118046669,1508668,201466,4294107,107816,128,3892475,87228,3243816,143820,291616,323894,23566,1405,16906,2678,311475,3818,323249,791,2425,2977,39664000,991000,1
363962042,62250057,1975249,163962,4102230,123101,133,4002208,122146,3516925,215626,460287,875584,61268,4084,39098,6514,831488,8990,478013,863,1272,2914,97948000,999000,1
231124696,49222618,1702347,190704,6388673,179153,128,6253498,171740,4902272,204604,1110837,512433,35121,2069,25335,4065,1955267,5750,1027060,678,1739,2852,61922000,998000,1
1321010255,1032314848,5151586,184384,105568097,333016,133,105665722,361545,31540667,543565,27702512,2952356,203042,20498,139316,22956,28021283,30787,27131124,2934,4290,8740,357652000,0,1
152574714,93659724,1276675,155704,4096864,100606,133,4183042,91021,3418191,183094,317880,349701,24223,1317,16620,2683,293567,3674,189342,469,1276,1802,40357000,1008000,1
55764742,62993112,1423152,238843,5338637,375307,135,4695501,401663,2729302,138771,93307,154699,9872,590,7020,1107,133094,3224,573386,419,1715,1632,16994000,0,1
150066980,100389414,1278297,154336,4078710,97407,134,4194702,88445,3383618,181292,334974,335748,24939,2991,16238,2678,248122,3543,159613,416,1370,1856,41116000,0,1
149417854,88503873,1479604,219487,4201981,99803,129,3913504,86866,3293882,175951,295308,335725,22992,1332,15915,2623,277873,6032,409206,709,1850,2797,39814000,0,1
